season,episode,contestant,tribe,eliminated,starting_tribe,starting_tribe_size,tribe_size,remaining,merged,swap_phase,immunity_won,tribe_immunity,prior_votes_against,times_targeted,has_idol,in_main_alliance,confessional_count,visibility_score,visibility_spike,negative_edit_score,strategic_isolation,prior_perf_score,is_returnee,season_returnee_count,advantages_held,idols_played_this_ep,vote_steals_active,same_starting_tribe_remaining,voting_minority_score,confessional_share,narrative_intensity,swing_vote_potential,is_returnee_first_three_eps
5,13,Jan,Chuay Jai,0,Chuay Gahn,8,5,5,1,0,0,0,2,2,0,1,3.0,0.08474533439470326,0.04568944821399239,0.0,0.19999999999999996,0.2727272727272727,0,0,0,0,0,5,0.19999999999999996,0.10344827586206896,0.0,0.0,0
5,13,Ted,Chuay Jai,1,Chuay Gahn,8,5,5,1,0,0,0,3,3,0,1,11.0,0.1440304259378593,-0.01359564332916366,0.0,0.0,0.3181818181818182,0,0,0,0,0,5,0.0,0.3793103448275862,0.0,0.0,0
5,14,Brian,Chuay Jai,1,Chuay Gahn,8,4,4,1,0,1,0,0,0,0,1,9.0,0.14703459081270176,-0.009103556329943141,0.0,0.0,0.375,0,0,0,0,0,4,0.0,0.2727272727272727,0.0,0.0,0
5,14,Clay,Chuay Jai,1,Chuay Gahn,8,4,4,1,0,0,0,0,0,0,1,13.0,0.14807461134297717,-0.044626335480908205,0.0,0.0,0.2916666666666667,0,0,0,0,0,4,0.0,0.3939393939393939,0.0,0.0,0
5,14,Helen,Chuay Jai,1,Chuay Gahn,8,4,4,1,0,0,0,2,2,0,1,4.0,0.24941583262422842,0.026446236341288815,0.0,0.16666666666666663,0.3333333333333333,0,0,0,0,0,4,0.16666666666666663,0.12121212121212122,0.0,0.0,0
5,14,Jan,Chuay Jai,1,Chuay Gahn,8,4,4,1,0,0,0,3,3,0,1,7.0,0.08697002849926389,0.01647824736280508,0.0,0.16666666666666663,0.25,0,0,0,0,0,4,0.16666666666666663,0.21212121212121213,0.0,0.0,0
6,1,Alex,Tambaqui,0,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.056338028169014086,0.0,0.0,0
6,1,Butch,Tambaqui,0,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.014084507042253521,0.0,0.0,0
6,1,Christy,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,5.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.07042253521126761,0.0,0.0,0
6,1,Daniel,Tambaqui,0,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.028169014084507043,0.0,0.0,0
6,1,Dave,Tambaqui,0,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.056338028169014086,0.0,0.0,0
6,1,Deena,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,6.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.08450704225352113,0.0,0.0,0
6,1,Heidi,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,7.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.09859154929577464,0.0,0.0,0
6,1,Janet,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.056338028169014086,0.0,0.0,0
6,1,Jeanne,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.056338028169014086,0.0,0.0,0
6,1,Jenna,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,9.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.1267605633802817,0.0,0.0,0
6,1,JoAnna,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.014084507042253521,0.0,0.0,0
6,1,Matthew,Tambaqui,0,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.014084507042253521,0.0,0.0,0
6,1,Rob,Tambaqui,0,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.15492957746478872,0.0,0.0,0
6,1,Roger,Tambaqui,0,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.07042253521126761,0.0,0.0,0
6,1,Ryan,Tambaqui,1,Tambaqui,8,8,16,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.056338028169014086,0.0,0.0,0
6,1,Shawna,Jaburu,0,Jaburu,8,8,16,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.04225352112676056,0.0,0.0,0
6,2,Alex,Tambaqui,0,Tambaqui,8,7,15,0,0,0,1,0,0,0,1,5.0,0.056338028169014086,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.0,0.12195121951219512,0.0,0.0,0
6,2,Butch,Tambaqui,0,Tambaqui,8,7,15,0,0,0,1,0,0,0,1,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0
6,2,Christy,Jaburu,0,Jaburu,8,8,15,0,0,0,0,0,0,0,0,4.0,0.07042253521126761,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.0975609756097561,0.0,0.0,0
6,2,Daniel,Tambaqui,0,Tambaqui,8,7,15,0,0,0,1,0,0,0,0,0.0,0.028169014084507043,0.0,0.0,1.0,0.0,0,0,0,0,0,7,1.0,0.0,0.0,0.0,0
6,2,Dave,Tambaqui,0,Tambaqui,8,7,15,0,0,0,1,0,0,0,0,3.0,0.056338028169014086,0.0,0.0,1.0,0.0,0,0,0,0,0,7,1.0,0.07317073170731707,0.0,0.0,0
6,2,Deena,Jaburu,0,Jaburu,8,8,15,0,0,0,0,0,0,0,0,5.0,0.08450704225352113,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.12195121951219512,0.0,0.0,0
6,2,Heidi,Jaburu,0,Jaburu,8,8,15,0,0,0,0,0,0,0,0,2.0,0.09859154929577464,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.04878048780487805,0.0,0.0,0
6,2,Janet,Jaburu,1,Jaburu,8,8,15,0,0,0,0,0,0,0,0,4.0,0.056338028169014086,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.0975609756097561,0.0,0.0,0
6,2,Jeanne,Jaburu,0,Jaburu,8,8,15,0,0,0,0,0,0,0,0,6.0,0.056338028169014086,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.14634146341463414,0.0,0.0,0
6,2,Jenna,Jaburu,0,Jaburu,8,8,15,0,0,0,0,0,0,0,0,3.0,0.1267605633802817,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.07317073170731707,0.0,0.0,0
6,2,JoAnna,Jaburu,0,Jaburu,8,8,15,0,0,0,0,0,0,0,0,2.0,0.014084507042253521,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.04878048780487805,0.0,0.0,0
6,2,Matthew,Tambaqui,0,Tambaqui,8,7,15,0,0,0,1,0,0,0,0,1.0,0.014084507042253521,0.0,0.0,1.0,0.0,0,0,0,0,0,7,1.0,0.024390243902439025,0.0,0.0,0
6,2,Rob,Tambaqui,0,Tambaqui,8,7,15,0,0,0,1,0,0,0,1,3.0,0.15492957746478872,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.0,0.07317073170731707,0.0,0.0,0
6,2,Roger,Tambaqui,0,Tambaqui,8,7,15,0,0,0,1,0,0,0,1,1.0,0.07042253521126761,0.0,0.0,0.0,0.0,0,0,0,0,0,7,0.0,0.024390243902439025,0.0,0.0,0
6,2,Shawna,Jaburu,0,Jaburu,8,8,15,0,0,0,0,0,0,0,0,2.0,0.04225352112676056,0.0,0.0,0.5,0.5,0,0,0,0,0,8,0.5,0.04878048780487805,0.0,0.0,0
6,3,Alex,Tambaqui,0,Tambaqui,8,7,14,0,0,0,0,0,0,0,1,3.0,0.0891446238406046,0.03280659567159051,0.0,0.0,0.25,0,0,0,0,0,7,0.0,0.08571428571428572,0.0,0.0,0
6,3,Butch,Tambaqui,0,Tambaqui,8,7,14,0,0,0,0,0,0,0,1,2.0,0.007042253521126761,-0.007042253521126761,0.0,0.0,0.25,0,0,0,0,0,7,0.0,0.05714285714285714,0.0,0.0,0
6,3,Christy,Jaburu,0,Jaburu,8,7,14,0,0,0,1,0,0,0,0,2.0,0.08399175541051185,0.013569220199244253,0.0,1.0,0.5,0,0,0,0,0,7,1.0,0.05714285714285714,0.0,0.0,0
6,3,Daniel,Tambaqui,1,Tambaqui,8,7,14,0,0,0,0,1,1,0,0,4.0,0.014084507042253521,-0.014084507042253521,0.0,1.0,0.25,0,0,0,0,0,7,1.0,0.11428571428571428,0.0,0.0,0
6,3,Dave,Tambaqui,0,Tambaqui,8,7,14,0,0,0,0,0,0,0,0,3.0,0.06475437993816557,0.008416351769151495,0.0,1.0,0.25,0,0,0,0,0,7,1.0,0.08571428571428572,0.0,0.0,0
6,3,Deena,Jaburu,0,Jaburu,8,7,14,0,0,0,1,0,0,0,1,2.0,0.10322913088285812,0.018722088629336997,0.0,0.0,0.5,0,0,0,0,0,7,0.0,0.05714285714285714,0.0,0.0,0
6,3,Heidi,Jaburu,0,Jaburu,8,7,14,0,0,0,1,0,0,0,1,3.0,0.07368601855032635,-0.024905530745448295,0.0,0.0,0.5,0,0,0,0,0,7,0.0,0.08571428571428572,0.0,0.0,0
6,3,Jeanne,Jaburu,0,Jaburu,8,7,14,0,0,0,1,0,0,0,1,4.0,0.10133974579182412,0.04500171762281002,0.0,0.0,0.5,0,0,0,0,0,7,0.0,0.11428571428571428,0.0,0.0,0
6,3,Jenna,Jaburu,0,Jaburu,8,7,14,0,0,0,1,0,0,0,1,0.0,0.09996564754379939,-0.026794915836482316,0.0,0.0,0.5,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0
6,3,JoAnna,Jaburu,0,Jaburu,8,7,14,0,0,0,1,0,0,0,0,1.0,0.03143249742356578,0.017347990381312267,0.0,1.0,0.5,0,0,0,0,0,7,1.0,0.02857142857142857,0.0,0.0,0
6,3,Matthew,Tambaqui,0,Tambaqui,8,7,14,0,0,0,0,0,0,0,0,1.0,0.019237375472346274,0.005152868430092751,0.0,1.0,0.25,0,0,0,0,0,7,1.0,0.02857142857142857,0.0,0.0,0
6,3,Rob,Tambaqui,0,Tambaqui,8,7,14,0,0,0,0,0,0,0,1,6.0,0.11405015458605289,-0.04087942287873582,0.0,0.0,0.25,0,0,0,0,0,7,0.0,0.17142857142857143,0.0,0.0,0
6,3,Roger,Tambaqui,0,Tambaqui,8,7,14,0,0,0,0,3,3,0,1,1.0,0.04740638955685332,-0.023016145654414295,0.0,0.0,0.25,0,0,0,0,0,7,0.0,0.02857142857142857,0.0,0.0,0
6,3,Shawna,Jaburu,0,Jaburu,8,7,14,0,0,0,1,0,0,0,1,3.0,0.04551700446581931,0.003263483339058744,0.0,0.0,0.5,0,0,0,0,0,7,0.0,0.08571428571428572,0.0,0.0,0
6,4,Alex,Tambaqui,0,Tambaqui,8,6,13,0,0,0,1,0,0,0,1,1.0,0.08800117779849831,-0.002286892084212594,0.0,0.0,0.16666666666666666,0,0,0,0,0,6,0.0,0.03225806451612903,0.0,0.0,0
6,4,Butch,Tambaqui,0,Tambaqui,8,6,13,0,0,0,1,0,0,0,1,2.0,0.02374245472837022,0.03340040241448692,0.0,0.0,0.16666666666666666,0,0,0,0,0,6,0.0,0.06451612903225806,0.0,0.0,0
6,4,Christy,Jaburu,0,Jaburu,8,7,13,0,0,0,0,1,1,0,0,1.0,0.07504212265462694,-0.017899265511769798,0.0,1.0,0.6666666666666666,0,0,0,0,0,7,1.0,0.03225806451612903,0.0,0.0,0
6,4,Dave,Tambaqui,0,Tambaqui,8,6,13,0,0,0,1,0,0,0,1,4.0,0.07174101519687229,0.013973270517413428,0.0,0.5,0.16666666666666666,0,0,0,0,0,6,0.5,0.12903225806451613,0.0,0.0,0
6,4,Deena,Jaburu,0,Jaburu,8,7,13,0,0,0,0,0,0,0,1,4.0,0.08786703963619114,-0.030724182493333994,0.0,0.0,0.6666666666666666,0,0,0,0,0,7,0.0,0.12903225806451613,0.0,0.0,0
6,4,Heidi,Jaburu,0,Jaburu,8,7,13,0,0,0,0,0,0,0,1,5.0,0.07769544093831281,0.008018844775972908,0.0,0.0,0.6666666666666666,0,0,0,0,0,7,0.0,0.16129032258064516,0.0,0.0,0
6,4,Jeanne,Jaburu,0,Jaburu,8,7,13,0,0,0,0,0,0,0,1,2.0,0.10565506862312084,0.008630645662593445,0.0,0.0,0.6666666666666666,0,0,0,0,0,7,0.0,0.06451612903225806,0.0,0.0,0
6,4,Jenna,Jaburu,0,Jaburu,8,7,13,0,0,0,0,0,0,0,1,2.0,0.0666437650291996,-0.0666437650291996,0.0,0.0,0.6666666666666666,0,0,0,0,0,7,0.0,0.06451612903225806,0.0,0.0,0
6,4,JoAnna,Jaburu,1,Jaburu,8,7,13,0,0,0,0,0,0,0,0,0.0,0.03047880780618671,-0.0019073792347581407,0.0,1.0,0.6666666666666666,0,0,0,0,0,7,1.0,0.0,0.0,0.0,0
6,4,Matthew,Tambaqui,0,Tambaqui,8,6,13,0,0,0,1,0,0,0,1,3.0,0.022348726505373704,0.0062227020660548665,0.0,0.5,0.16666666666666666,0,0,0,0,0,6,0.5,0.0967741935483871,0.0,0.0,0
6,4,Rob,Tambaqui,0,Tambaqui,8,6,13,0,0,0,1,0,0,0,1,1.0,0.13317629353355906,0.03825227789501237,0.0,0.0,0.16666666666666666,0,0,0,0,0,6,0.0,0.03225806451612903,0.0,0.0,0
6,4,Roger,Tambaqui,0,Tambaqui,8,6,13,0,0,0,1,0,0,0,1,1.0,0.0411280692283784,-0.012556640656949832,0.0,0.0,0.16666666666666666,0,0,0,0,0,6,0.0,0.03225806451612903,0.0,0.0,0
6,4,Shawna,Jaburu,0,Jaburu,8,7,13,0,0,0,0,0,0,0,1,5.0,0.05891609821530811,0.026798187498977603,0.0,0.0,0.6666666666666666,0,0,0,0,0,7,0.0,0.16129032258064516,0.0,0.0,0
6,5,Alex,Jaburu,0,Tambaqui,8,6,12,0,1,0,1,0,0,0,1,1.0,0.07997452324753662,-0.04771645873140759,0.0,0.0,0.375,0,0,0,0,0,6,0.0,0.022727272727272728,0.0,0.0,0
6,5,Butch,Tambaqui,0,Tambaqui,8,6,12,0,1,0,0,0,0,0,1,1.0,0.040552995391705066,0.023963133640552997,0.0,0.0,0.375,0,0,0,0,0,6,0.0,0.022727272727272728,0.0,0.0,0
6,5,Christy,Tambaqui,0,Jaburu,8,6,12,0,1,0,0,0,0,0,1,2.0,0.062320632422914087,-0.030062567906785055,0.0,0.5,0.5,0,0,0,0,0,6,0.5,0.045454545454545456,0.0,0.0,0
6,5,Dave,Tambaqui,0,Tambaqui,8,6,12,0,1,0,0,0,0,0,1,8.0,0.09597242516203963,0.033059832902476494,0.0,0.5,0.375,0,0,0,0,0,6,0.5,0.18181818181818182,0.0,0.0,0
6,5,Deena,Jaburu,0,Jaburu,8,6,12,0,1,0,1,0,0,0,1,5.0,0.10270877823985614,0.02632347982465999,0.0,0.0,0.5,0,0,0,0,0,6,0.0,0.11363636363636363,0.0,0.0,0
6,5,Heidi,Tambaqui,0,Jaburu,8,6,12,0,1,0,0,0,0,0,1,4.0,0.09859503203326965,0.0626952905473755,0.0,0.0,0.5,0,0,0,0,0,6,0.0,0.09090909090909091,0.0,0.0,0
6,5,Jeanne,Tambaqui,1,Jaburu,8,6,12,0,1,0,0,1,1,0,1,6.0,0.10838110224420217,-0.0438649732119441,0.0,0.5,0.5,0,0,0,0,0,6,0.5,0.13636363636363635,0.0,0.0,0
6,5,Jenna,Jaburu,0,Jaburu,8,6,12,0,1,0,1,0,0,0,1,8.0,0.04589562024652505,0.018620508785733014,0.0,0.0,0.5,0,0,0,0,0,6,0.0,0.18181818181818182,0.0,0.0,0
6,5,Matthew,Jaburu,0,Tambaqui,8,6,12,0,1,0,1,0,0,0,1,1.0,0.04991195534075157,0.04686223820763553,0.0,0.5,0.375,0,0,0,0,0,6,0.5,0.022727272727272728,0.0,0.0,0
6,5,Rob,Jaburu,0,Tambaqui,8,6,12,0,1,0,1,0,0,0,1,4.0,0.09228578921733917,-0.060027724701210136,0.0,0.0,0.375,0,0,0,0,0,6,0.0,0.09090909090909091,0.0,0.0,0
6,5,Roger,Tambaqui,0,Tambaqui,8,6,12,0,1,0,0,0,0,0,1,2.0,0.028406578996665544,0.003851485519463488,0.0,0.0,0.375,0,0,0,0,0,6,0.0,0.045454545454545456,0.0,0.0,0
6,5,Shawna,Jaburu,0,Jaburu,8,6,12,0,1,0,1,0,0,0,1,2.0,0.09859503203326965,0.0626952905473755,0.0,0.5,0.5,0,0,0,0,0,6,0.5,0.045454545454545456,0.0,0.0,0
6,6,Alex,Jaburu,0,Tambaqui,8,6,11,0,1,0,0,0,0,0,1,3.0,0.04689987431922916,-0.02417260159195643,0.0,0.0,0.4,0,0,0,0,0,6,0.0,0.08823529411764706,0.0,0.0,0
6,6,Butch,Tambaqui,0,Tambaqui,8,5,11,0,1,0,1,0,0,0,1,0.0,0.04812875296746264,-0.025401480240189914,0.0,0.0,0.3,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0
6,6,Christy,Tambaqui,0,Jaburu,8,5,11,0,1,0,1,0,0,0,0,2.0,0.04495182237117721,0.0005027230833682464,0.0,0.6666666666666667,0.4,0,0,0,0,0,5,0.6666666666666667,0.058823529411764705,0.0,0.0,0
6,6,Dave,Tambaqui,0,Tambaqui,8,5,11,0,1,0,1,0,0,0,1,2.0,0.13218824186566122,0.0496299399525206,0.0,0.33333333333333337,0.3,0,0,0,0,0,6,0.33333333333333337,0.058823529411764705,0.0,0.0,0
6,6,Deena,Jaburu,0,Jaburu,8,6,11,0,1,0,0,0,0,0,1,5.0,0.09993715961457895,0.013699204021784678,0.0,0.0,0.5,0,0,0,0,0,5,0.0,0.14705882352941177,0.0,0.0,0
6,6,Heidi,Tambaqui,0,Jaburu,8,5,11,0,1,0,1,0,0,0,1,3.0,0.11263789973467393,-0.02172880882558302,0.0,0.0,0.4,0,0,0,0,0,5,0.0,0.08823529411764706,0.0,0.0,0
6,6,Jenna,Jaburu,0,Jaburu,8,6,11,0,1,0,0,0,0,0,1,3.0,0.08211143695014662,0.0997067448680352,0.0,0.0,0.5,0,0,0,0,0,5,0.0,0.08823529411764706,0.0,0.0,0
6,6,Matthew,Jaburu,0,Tambaqui,8,6,11,0,1,0,0,0,0,0,1,4.0,0.04935763161569614,-0.02663035888842341,0.0,0.5,0.4,0,0,0,0,0,6,0.5,0.11764705882352941,0.0,0.0,0
6,6,Rob,Jaburu,0,Tambaqui,8,6,11,0,1,0,0,0,0,0,1,8.0,0.09819857561793045,-0.0072894847088395415,0.0,0.0,0.4,0,0,0,0,0,6,0.0,0.23529411764705882,0.0,0.0,0
6,6,Roger,Tambaqui,0,Tambaqui,8,5,11,0,1,0,1,0,0,0,1,0.0,0.035428012847367685,0.010026532607177771,0.0,0.0,0.3,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0
6,6,Shawna,Jaburu,1,Jaburu,8,6,11,0,1,0,0,2,2,0,1,4.0,0.09748638458315878,-0.052031839128613325,0.0,0.5,0.5,0,0,0,0,0,5,0.5,0.11764705882352941,0.0,0.0,0
6,7,Alex,Jacare,0,Tambaqui,8,10,10,1,0,0,0,0,0,0,1,4.0,0.04774021045368294,0.04049508366396413,0.0,0.33333333333333337,0.3333333333333333,0,0,0,0,0,6,0.33333333333333337,0.10810810810810811,0.0,0.0,0
6,7,Butch,Jacare,0,Tambaqui,8,10,10,1,0,0,0,0,0,0,1,1.0,0.0290811339198436,-0.0290811339198436,0.0,0.0,0.4166666666666667,0,0,0,0,0,6,0.0,0.02702702702702703,0.0,0.0,0
6,7,Christy,Jacare,0,Jaburu,8,10,10,1,0,0,0,2,2,0,0,2.0,0.04551204646081306,0.013311482950951643,0.0,0.6666666666666667,0.5,0,0,0,0,0,4,0.6666666666666667,0.05405405405405406,0.0,0.0,0
6,7,Dave,Jacare,0,Tambaqui,8,10,10,1,0,0,0,0,0,0,1,5.0,0.12322465643148756,-0.06440112701972285,0.0,0.33333333333333337,0.4166666666666667,0,0,0,0,0,6,0.33333333333333337,0.13513513513513514,0.0,0.0,0
6,7,Deena,Jacare,0,Jaburu,8,10,10,1,0,1,0,0,0,0,1,8.0,0.12990914841009718,0.01714967511931459,0.0,0.0,0.4166666666666667,0,0,0,0,0,4,0.0,0.21621621621621623,0.0,0.0,0
6,7,Heidi,Jacare,0,Jaburu,8,10,10,1,0,0,0,0,0,0,1,1.0,0.11347823586912771,-0.025242941751480646,0.0,0.0,0.5,0,0,0,0,0,4,0.0,0.02702702702702703,0.0,0.0,0
6,7,Jenna,Jacare,0,Jaburu,8,10,10,1,0,0,0,0,0,0,1,1.0,0.11152320165602898,-0.02328790753838192,0.0,0.0,0.4166666666666667,0,0,0,0,0,4,0.0,0.02702702702702703,0.0,0.0,0
6,7,Matthew,Jacare,0,Tambaqui,8,10,10,1,0,0,0,0,0,0,1,1.0,0.07904950836639642,0.03859755045713299,0.0,0.33333333333333337,0.3333333333333333,0,0,0,0,0,6,0.33333333333333337,0.02702702702702703,0.0,0.0,0
6,7,Rob,Jacare,0,Tambaqui,8,10,10,1,0,0,0,0,0,0,1,10.0,0.11948709102409293,0.1158070266229659,0.0,0.0,0.3333333333333333,0,0,0,0,0,6,0.0,0.2702702702702703,0.0,0.0,0
6,7,Roger,Jacare,1,Tambaqui,8,10,10,1,0,0,0,4,4,0,1,4.0,0.025904203323558164,-0.025904203323558164,0.0,0.0,0.4166666666666667,0,0,0,0,0,6,0.0,0.10810810810810811,0.0,0.0,0
6,8,Alex,Jacare,0,Tambaqui,8,9,9,1,0,0,0,0,0,0,1,2.0,0.07302355831767597,0.03508454979043214,0.0,0.25,0.2857142857142857,0,0,0,0,0,5,0.25,0.07142857142857142,0.0,0.0,0
6,8,Butch,Jacare,0,Tambaqui,8,9,9,1,0,0,0,0,0,0,1,2.0,0.016584766584766587,0.010442260442260442,0.0,0.25,0.35714285714285715,0,0,0,0,0,5,0.25,0.07142857142857142,0.0,0.0,0
6,8,Christy,Jacare,0,Jaburu,8,9,9,1,0,0,0,0,0,0,1,2.0,0.052777376306788075,0.001276677747265982,0.0,0.5,0.42857142857142855,0,0,0,0,0,4,0.5,0.07142857142857142,0.0,0.0,0
6,8,Dave,Jacare,1,Tambaqui,8,9,9,1,0,0,0,0,0,0,1,4.0,0.12525894878836055,0.00987618634677459,0.0,0.5,0.35714285714285715,0,0,0,0,0,5,0.5,0.14285714285714285,0.0,0.0,0
6,8,Deena,Jacare,0,Jaburu,8,9,9,1,0,0,0,0,0,0,1,2.0,0.1589704677939972,0.05724574842221902,0.0,0.0,0.42857142857142855,0,0,0,0,0,4,0.0,0.07142857142857142,0.0,0.0,0
6,8,Heidi,Jacare,0,Jaburu,8,9,9,1,0,0,0,0,0,0,1,1.0,0.06872380401792166,-0.041696776990894635,0.0,0.0,0.42857142857142855,0,0,0,0,0,4,0.0,0.03571428571428571,0.0,0.0,0
6,8,Jenna,Jacare,0,Jaburu,8,9,9,1,0,1,0,0,0,0,1,3.0,0.09902683432095198,-0.07199980729392495,0.0,0.0,0.35714285714285715,0,0,0,0,0,4,0.0,0.10714285714285714,0.0,0.0,0
6,8,Matthew,Jacare,0,Tambaqui,8,9,9,1,0,0,0,2,2,0,1,2.0,0.055800452859276393,-0.028773425832249365,0.0,0.25,0.2857142857142857,0,0,0,0,0,5,0.25,0.07142857142857142,0.0,0.0,0
6,8,Rob,Jacare,0,Tambaqui,8,9,9,1,0,0,0,0,0,0,1,10.0,0.19882449294214,0.07144577732813029,0.0,0.0,0.2857142857142857,0,0,0,0,0,5,0.0,0.35714285714285715,0.0,0.0,0
6,9,Alex,Jacare,0,Tambaqui,8,8,8,1,0,0,0,0,0,0,1,3.0,0.0892573245514422,-0.017828753122870772,0.0,0.19999999999999996,0.25,0,0,0,0,0,4,0.19999999999999996,0.08823529411764706,0.0,0.0,0
6,9,Butch,Jacare,0,Tambaqui,8,8,8,1,0,0,0,0,0,0,1,3.0,0.032818532818532815,0.03861003861003861,0.0,0.19999999999999996,0.3125,0,0,0,0,0,4,0.19999999999999996,0.08823529411764706,0.0,0.0,0
6,9,Christy,Jacare,0,Jaburu,8,8,8,1,0,0,0,0,0,0,1,0.0,0.061435384964796724,0.0099931864637747,0.0,0.4,0.375,0,0,0,0,0,4,0.4,0.0,0.0,0.0,0
6,9,Deena,Jacare,1,Jaburu,8,8,8,1,0,0,0,0,0,0,1,6.0,0.14490120372473314,-0.07347263229616172,0.0,0.0,0.375,0,0,0,0,0,4,0.0,0.17647058823529413,0.0,0.0,0
6,9,Heidi,Jacare,0,Jaburu,8,8,8,1,0,0,0,0,0,0,1,3.0,0.05032553561965327,-0.014611249905367558,0.0,0.0,0.375,0,0,0,0,0,4,0.0,0.08823529411764706,0.0,0.0,0
6,9,Jenna,Jacare,0,Jaburu,8,8,8,1,0,0,0,0,0,0,1,4.0,0.07413505942917707,0.033007797713680065,0.0,0.0,0.375,0,0,0,0,0,4,0.0,0.11764705882352941,0.0,0.0,0
6,9,Matthew,Jacare,0,Tambaqui,8,8,8,1,0,1,0,0,0,0,1,2.0,0.07203421909304263,-0.0006056476644712011,0.0,0.19999999999999996,0.25,0,0,0,0,0,4,0.19999999999999996,0.058823529411764705,0.0,0.0,0
6,9,Rob,Jacare,0,Tambaqui,8,8,8,1,0,0,0,0,0,0,1,13.0,0.28756908168672873,0.06957377545612842,0.0,0.0,0.25,0,0,0,0,0,4,0.0,0.38235294117647056,0.0,0.0,0
6,11,Alex,Jacare,1,Tambaqui,8,7,7,1,0,0,0,2,2,0,1,4.0,0.0892573245514422,-0.001022030433795132,0.0,0.19999999999999996,0.2777777777777778,0,0,0,0,0,4,0.19999999999999996,0.13333333333333333,0.0,0.0,0
6,11,Butch,Jacare,0,Tambaqui,8,7,7,1,0,0,0,0,0,0,1,1.0,0.06223029752441517,0.026004996593231897,0.0,0.19999999999999996,0.2777777777777778,0,0,0,0,0,4,0.19999999999999996,0.03333333333333333,0.0,0.0,0
6,11,Christy,Jacare,0,Jaburu,8,7,7,1,0,0,0,0,0,0,1,5.0,0.04182754182754183,-0.04182754182754183,0.0,0.4,0.3333333333333333,0,0,0,0,0,3,0.4,0.16666666666666666,0.0,0.0,0
6,11,Heidi,Jacare,0,Jaburu,8,7,7,1,0,0,0,0,0,0,1,3.0,0.05032553561965327,0.037909758497993794,0.0,0.0,0.3333333333333333,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0
6,11,Jenna,Jacare,0,Jaburu,8,7,7,1,0,0,0,0,0,0,1,3.0,0.08393898099780454,0.033708077825724866,0.0,0.0,0.3333333333333333,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0
